logMicros,flightMicros,logDt,state,voltage,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,altitude,temp,yPID,zPID,yServo,zServo,pyro1,pyro2,pyro1Cont,pyro2Cont,abort
33534308,0,16859,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.07,0,0,0,-0.28,18.27,0,0,0,0,0,0,1,0,0
33553400,0,19092,1,8.22,-0.01,-0.01,0,9.68,-0.06,0.09,0,0,0,-0.26,18.26,0,0,0,0,0,0,1,0,0
33570095,0,16695,1,8.22,-0.01,-0.01,0,9.68,-0.04,0.07,0,0,0,-0.24,18.27,0,0,0,0,0,0,1,0,0
33587162,0,17067,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.11,0,0,0,-0.23,18.28,0,0,0,0,0,0,1,0,0
33604208,0,17046,1,8.22,-0.01,-0.01,0,9.68,-0.04,0.08,0,0,0,-0.23,18.27,0,0,0,0,0,0,1,0,0
33621312,0,17104,1,8.21,-0.01,-0.01,0,9.67,-0.04,0.06,0,0,0,-0.24,18.27,0,0,0,0,0,0,1,0,0
33639240,0,17928,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.07,0,0,0,-0.24,18.27,0,0,0,0,0,0,1,0,0
33656630,0,17390,1,8.22,-0.01,-0.01,0,9.66,-0.03,0.1,0,0,0,-0.26,18.27,0,0,0,0,0,0,1,0,0
33673619,0,16989,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.1,0,0,0,-0.25,18.27,0,0,0,0,0,0,1,0,0
33690320,0,16701,1,8.22,-0.01,-0.01,0,9.69,-0.03,0.09,0,0,0,-0.26,18.27,0,0,0,0,0,0,1,0,0
33707477,0,17157,1,8.22,-0.01,-0.01,0,9.65,-0.03,0.05,0,0,0,-0.28,18.26,0,0,0,0,0,0,1,0,0
33725436,0,17959,1,8.21,-0.01,-0.01,0,9.7,-0.05,0.13,0,0,0,-0.26,18.28,0,0,0,0,0,0,1,0,0
33742804,0,17368,1,8.22,-0.01,-0.01,0,9.65,-0.03,0.08,0,0,0,-0.25,18.28,0,0,0,0,0,0,1,0,0
33760815,0,18011,1,8.22,-0.01,-0.01,0,9.68,-0.04,0.09,0,0,0,-0.23,18.27,0,0,0,0,0,0,1,0,0
33779451,0,18636,1,8.22,-0.01,-0.01,0,9.67,-0.06,0.09,0,0,0,-0.23,18.27,0,0,0,0,0,0,1,0,0
33796552,0,17101,1,8.22,-0.01,-0.01,0,9.68,-0.04,0.09,0,0,0,-0.21,18.26,0,0,0,0,0,0,1,0,0
33813943,0,17391,1,8.23,-0.01,-0.01,0,9.67,-0.04,0.08,0,0,0,-0.21,18.28,0,0,0,0,0,0,1,0,0
33831486,0,17543,1,8.22,-0.01,-0.01,0,9.66,-0.03,0.08,0,0,0,-0.19,18.27,0,0,0,0,0,0,1,0,0
33848319,0,16833,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.08,0,0,0,-0.17,18.26,0,0,0,0,0,0,1,0,0
33865364,0,17045,1,8.21,-0.01,-0.01,0,9.69,-0.04,0.11,0,0,0,-0.18,18.28,0,0,0,0,0,0,1,0,0
33882409,0,17045,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.08,0,0,0,-0.19,18.27,0,0,0,0,0,0,1,0,0
33899406,0,16997,1,8.21,-0.01,-0.01,0,9.67,-0.06,0.08,0,0,0,-0.19,18.27,0,0,0,0,0,0,1,0,0
33918104,0,18698,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.08,0,0,0,-0.18,18.28,0,0,0,0,0,0,1,0,0
33935149,0,17045,1,8.2,-0.01,-0.01,0,9.69,-0.05,0.09,0,0,0,-0.17,18.27,0,0,0,0,0,0,1,0,0
33953114,0,17965,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.07,0,0,0,-0.16,18.28,0,0,0,0,0,0,1,0,0
33970159,0,17045,1,8.22,-0.01,-0.01,0,9.68,-0.04,0.07,0,0,0,-0.15,18.27,0,0,0,0,0,0,1,0,0
33987559,0,17400,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.08,0,0,0,-0.13,18.28,0,0,0,0,0,0,1,0,0
34004660,0,17101,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.09,0,0,0,-0.14,18.27,0,0,0,0,0,0,1,0,0
34021353,0,16693,1,8.2,-0.01,-0.01,0,9.66,-0.05,0.05,0,0,0,-0.14,18.27,0,0,0,0,0,0,1,0,0
34038454,0,17101,1,8.2,-0.01,-0.01,0,9.68,-0.04,0.12,0,0,0,-0.14,18.27,0,0,0,0,0,0,1,0,0
34056305,0,17851,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.09,0,0,0,-0.11,18.27,0,0,0,0,0,0,1,0,0
34073686,0,17381,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.07,0,0,0,-0.13,18.27,0,0,0,0,0,0,1,0,0
34091132,0,17446,1,8.2,-0.01,-0.01,0,9.7,-0.05,0.1,0,0,0,-0.1,18.28,0,0,0,0,0,0,1,0,0
34108121,0,16989,1,8.21,-0.01,-0.01,0,9.66,-0.03,0.09,0,0,0,-0.1,18.28,0,0,0,0,0,0,1,0,0
34125245,0,17124,1,8.22,-0.01,-0.01,0,9.66,-0.05,0.08,0,0,0,-0.07,18.27,0,0,0,0,0,0,1,0,0
34142037,0,16792,1,8.21,-0.01,-0.01,0,9.68,-0.06,0.1,0,0,0,-0.06,18.27,0,0,0,0,0,0,1,0,0
34160375,0,18338,1,8.22,-0.01,-0.01,0,9.67,-0.06,0.13,0,0,0,-0.1,18.28,0,0,0,0,0,0,1,0,0
34180175,0,19800,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.07,0,0,0,-0.09,18.28,0,0,0,0,0,0,1,0,0
34197276,0,17101,1,8.21,-0.01,-0.01,0,9.69,-0.04,0.1,0,0,0,-0.09,18.28,0,0,0,0,0,0,1,0,0
34215240,0,17964,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.11,0,0,0,-0.1,18.27,0,0,0,0,0,0,1,0,0
34231951,0,16711,1,8.22,-0.01,-0.01,0,9.66,-0.04,0.08,0,0,0,-0.07,18.28,0,0,0,0,0,0,1,0,0
34249388,0,17437,1,8.21,-0.01,-0.01,0,9.66,-0.04,0.08,0,0,0,-0.08,18.28,0,0,0,0,0,0,1,0,0
34266090,0,16702,1,8.22,-0.01,-0.01,0,9.68,-0.05,0.12,0,0,0,-0.09,18.28,0,0,0,0,0,0,1,0,0
34284727,0,18637,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.09,0,0,0,-0.08,18.29,0,0,0,0,0,0,1,0,0
34302758,0,18031,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.08,0,0,0,-0.07,18.27,0,0,0,0,0,0,1,0,0
34319804,0,17046,1,8.21,-0.01,-0.01,0,9.66,-0.04,0.09,0,0,0,-0.07,18.27,0,0,0,0,0,0,1,0,0
34338008,0,18204,1,8.21,-0.01,-0.01,0,9.69,-0.06,0.1,0,0,0,-0.09,18.27,0,0,0,0,0,0,1,0,0
34355384,0,17376,1,8.22,-0.01,-0.01,0,9.7,-0.05,0.11,0,0,0,-0.1,18.28,0,0,0,0,0,0,1,0,0
34372097,0,16713,1,8.21,-0.01,-0.01,0,9.65,-0.07,0.09,0,0,0,-0.14,18.29,0,0,0,0,0,0,1,0,0
34389255,0,17158,1,8.22,-0.01,-0.01,0,9.68,-0.05,0.08,0,0,0,-0.13,18.28,0,0,0,0,0,0,1,0,0
34407163,0,17908,1,8.21,-0.01,-0.01,0,9.66,-0.06,0.08,0,0,0,-0.13,18.29,0,0,0,0,0,0,1,0,0
34424633,0,17470,1,8.22,-0.01,-0.01,0,9.65,-0.06,0.08,0,0,0,-0.11,18.28,0,0,0,0,0,0,1,0,0
34442440,0,17807,1,8.21,-0.01,-0.01,0,9.67,-0.04,0.09,0,0,0,-0.11,18.28,0,0,0,0,0,0,1,0,0
34460941,0,18501,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.09,0,0,0,-0.11,18.27,0,0,0,0,0,0,1,0,0
34478043,0,17102,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.09,0,0,0,-0.11,18.27,0,0,0,0,0,0,1,0,0
34495893,0,17850,1,8.22,-0.01,-0.01,0,9.67,-0.03,0.08,0,0,0,-0.1,18.28,0,0,0,0,0,0,1,0,0
34513324,0,17431,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.09,0,0,0,-0.14,18.29,0,0,0,0,0,0,1,0,0
34530293,0,16969,1,8.21,-0.01,-0.01,0,9.66,-0.06,0.07,0,0,0,-0.17,18.27,0,0,0,0,0,0,1,0,0
34549826,0,19533,1,8.21,-0.01,-0.01,0,9.66,-0.03,0.08,0,0,0,-0.16,18.27,0,0,0,0,0,0,1,0,0
34566816,0,16990,1,8.21,-0.01,-0.01,0,9.68,-0.06,0.09,0,0,0,-0.17,18.29,0,0,0,0,0,0,1,0,0
34584724,0,17908,1,8.22,-0.01,-0.01,0,9.67,-0.04,0.09,0,0,0,-0.18,18.28,0,0,0,0,0,0,1,0,0
34602400,0,17676,1,8.21,-0.01,-0.01,0,9.66,-0.04,0.09,0,0,0,-0.2,18.28,0,0,0,0,0,0,1,0,0
34619918,0,17518,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.09,0,0,0,-0.2,18.28,0,0,0,0,0,0,1,0,0
34638554,0,18636,1,8.21,-0.01,-0.01,0,9.65,-0.04,0.09,0,0,0,-0.22,18.29,0,0,0,0,0,0,1,0,0
34655655,0,17101,1,8.2,-0.01,-0.01,0,9.68,-0.05,0.1,0,0,0,-0.23,18.28,0,0,0,0,0,0,1,0,0
34673506,0,17851,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.07,0,0,0,-0.22,18.29,0,0,0,0,0,0,1,0,0
34690203,0,16697,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.08,0,0,0,-0.21,18.28,0,0,0,0,0,0,1,0,0
34708384,0,18181,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.06,0,0,0,-0.19,18.28,0,0,0,0,0,0,1,0,0
34725541,0,17157,1,8.21,-0.01,-0.01,0,9.7,-0.05,0.12,0.01,0,0,-0.2,18.27,0,0,0,0,0,0,1,0,0
34744177,0,18636,1,8.22,-0.01,-0.01,0,9.68,-0.05,0.09,0,0,0,-0.22,18.29,0,0,0,0,0,0,1,0,0
34762213,0,18036,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.09,0,0,0,-0.23,18.28,0,0,0,0,0,0,1,0,0
34782051,0,19838,1,8.2,-0.01,-0.01,0,9.68,-0.04,0.11,-0.01,0,0,-0.22,18.27,0,0,0,0,0,0,1,0,0
34799482,0,17431,1,8.2,-0.01,-0.01,0,9.68,-0.05,0.08,0,0,0,-0.22,18.27,0,0,0,0,0,0,1,0,0
34816550,0,17068,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.09,0,0,0,-0.22,18.26,0,0,0,0,0,0,1,0,0
34833763,0,17213,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.08,0,0,0,-0.21,18.28,0,0,0,0,0,0,1,0,0
34852239,0,18476,1,8.21,-0.01,-0.01,0,9.69,-0.06,0.08,0,0,0,-0.21,18.28,0,0,0,0,0,0,1,0,0
34872120,0,19881,1,8.22,-0.01,-0.01,0,9.69,-0.03,0.09,0,0,0,-0.22,18.27,0,0,0,0,0,0,1,0,0
34888815,0,16695,1,8.21,-0.01,-0.01,0,9.66,-0.04,0.09,0,0,0,-0.23,18.28,0,0,0,0,0,0,1,0,0
34905881,0,17066,1,8.2,-0.01,-0.01,0,9.68,-0.05,0.09,0,0,0,-0.23,18.28,0,0,0,0,0,0,1,0,0
34923257,0,17376,1,8.21,-0.01,-0.01,0,9.67,-0.03,0.09,0,0,0,-0.22,18.29,0,0,0,0,0,0,1,0,0
34939950,0,16693,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.1,0,0,0,-0.22,18.29,0,0,0,0,0,0,1,0,0
34957878,0,17928,1,8.22,-0.01,-0.01,0,9.67,-0.06,0.09,0,0,0,-0.23,18.29,0,0,0,0,0,0,1,0,0
34975267,0,17389,1,8.22,-0.01,-0.01,0,9.68,-0.03,0.06,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
34992257,0,16990,1,8.22,-0.01,-0.01,0,9.67,-0.03,0.1,0,0,0,-0.21,18.27,0,0,0,0,0,0,1,0,0
35009659,0,17402,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.07,0,0,0,-0.2,18.28,0,0,0,0,0,0,1,0,0
35026703,0,17044,1,8.22,-0.01,-0.01,0,9.65,-0.03,0.09,0,0,0,-0.19,18.28,0,0,0,0,0,0,1,0,0
35044633,0,17930,1,8.22,-0.01,-0.01,0,9.69,-0.06,0.1,0,0,0,-0.2,18.29,0,0,0,0,0,0,1,0,0
35062059,0,17426,1,8.22,-0.01,-0.01,0,9.69,-0.05,0.09,0,0,0,-0.22,18.29,0,0,0,0,0,0,1,0,0
35079288,0,17229,1,8.22,-0.01,-0.01,0,9.66,-0.05,0.09,0,0,0,-0.22,18.29,0,0,0,0,0,0,1,0,0
35097924,0,18636,1,8.22,-0.01,-0.01,0,9.69,-0.03,0.08,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
35115081,0,17157,1,8.21,-0.01,-0.01,0,9.68,-0.06,0.1,0,0,0,-0.23,18.29,0,0,0,0,0,0,1,0,0
35132533,0,17452,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.09,0,0,0,-0.2,18.28,0,0,0,0,0,0,1,0,0
35149570,0,17037,1,8.21,-0.01,-0.01,0,9.67,-0.03,0.08,0,0,0,-0.18,18.28,0,0,0,0,0,0,1,0,0
35167422,0,17852,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.07,0,0,0,-0.17,18.26,0,0,0,0,0,0,1,0,0
35184524,0,17102,1,8.2,-0.01,-0.01,0,9.66,-0.06,0.08,0,0,0,-0.17,18.28,0,0,0,0,0,0,1,0,0
35201944,0,17420,1,8.21,-0.01,-0.01,0,9.66,-0.03,0.08,0,0,0,-0.17,18.29,0,0,0,0,0,0,1,0,0
35219096,0,17152,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.1,0,0,0,-0.17,18.29,0,0,0,0,0,0,1,0,0
35236746,0,17650,1,8.22,-0.01,-0.01,0,9.67,-0.04,0.1,0,0,0,-0.18,18.27,0,0,0,0,0,0,1,0,0
35253791,0,17045,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.06,0,0,0,-0.2,18.27,0,0,0,0,0,0,1,0,0
35271755,0,17964,1,8.21,-0.01,-0.01,0,9.67,-0.03,0.09,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
35288800,0,17045,1,8.21,-0.01,-0.01,0,9.67,-0.04,0.11,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
35305608,0,16808,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.11,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
35322974,0,17366,1,8.22,-0.01,-0.01,0,9.64,-0.05,0.06,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
35340450,0,17476,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.09,0,0,0,-0.21,18.3,0,0,0,0,0,0,1,0,0
35357496,0,17046,1,8.21,-0.01,-0.01,0,9.68,-0.03,0.08,0,0,0,-0.21,18.3,0,0,0,0,0,0,1,0,0
35374562,0,17066,1,8.22,-0.01,-0.01,0,9.66,-0.04,0.1,0,0,0,-0.2,18.28,0,0,0,0,0,0,1,0,0
35391420,0,16858,1,8.19,-0.01,-0.01,0,9.7,-0.03,0.07,0,0,0,-0.19,18.28,0,0,0,0,0,0,1,0,0
35409595,0,18175,1,8.19,-0.01,-0.01,0,9.67,-0.06,0.08,0,0,0,-0.21,18.28,0,0,0,0,0,0,1,0,0
35429127,0,19532,1,8.2,-0.01,-0.01,0,9.69,-0.05,0.11,0,0,0,-0.23,18.28,0,0,0,0,0,0,1,0,0
35446172,0,17045,1,8.22,-0.01,-0.01,0,9.66,-0.04,0.09,0,0,0,-0.23,18.28,0,0,0,0,0,0,1,0,0
35464500,0,18328,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.11,0,0,0,-0.25,18.28,0,0,0,0,0,0,1,0,0
35482408,0,17908,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.08,0,0,0,-0.23,18.27,0,0,0,0,0,0,1,0,0
35499423,0,17015,1,8.21,-0.01,-0.01,0,9.7,-0.06,0.09,0,0,0,-0.23,18.27,0,0,0,0,0,0,1,0,0
35518899,0,19476,1,8.22,-0.01,-0.01,0,9.68,-0.05,0.06,0,0,0,-0.26,18.29,0,0,0,0,0,0,1,0,0
35535697,0,16798,1,8.21,-0.01,-0.01,0,9.67,-0.04,0.07,0,0,0,-0.24,18.27,0,0,0,0,0,0,1,0,0
35552820,0,17123,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.08,0,0,0,-0.27,18.3,0,0,0,0,0,0,1,0,0
35570135,0,17315,1,8.21,-0.01,-0.01,0,9.66,-0.04,0.09,0,0,0,-0.28,18.3,0,0,0,0,0,0,1,0,0
35587476,0,17341,1,8.21,-0.01,-0.01,0,9.68,-0.06,0.06,0,0,0,-0.27,18.28,0,0,0,0,0,0,1,0,0
35604577,0,17101,1,8.21,-0.01,-0.01,0,9.67,-0.04,0.09,0,0,0,-0.28,18.27,0,0,0,0,0,0,1,0,0
35621766,0,17189,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.08,0,0,0,-0.26,18.29,0,0,0,0,0,0,1,0,0
35641242,0,19476,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.07,0,0,0,-0.27,18.3,0,0,0,0,0,0,1,0,0
35658636,0,17394,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.12,0,0,0,-0.27,18.3,0,0,0,0,0,0,1,0,0
35676033,0,17397,1,8.22,-0.01,-0.01,0,9.66,-0.05,0.07,0,0,0,-0.26,18.28,0,0,0,0,0,0,1,0,0
35692914,0,16881,1,8.2,-0.01,-0.01,0,9.66,-0.04,0.1,0,0,0,-0.25,18.28,0,0,0,0,0,0,1,0,0
35710766,0,17852,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.1,0,0,0,-0.26,18.29,0,0,0,0,0,0,1,0,0
35727923,0,17157,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.07,0,0,0,-0.28,18.3,0,0,0,0,0,0,1,0,0
35745549,0,17626,1,8.2,-0.01,-0.01,0,9.67,-0.06,0.11,0,0,0,-0.3,18.3,0,0,0,0,0,0,1,0,0
35762983,0,17434,1,8.23,-0.01,-0.01,0,9.7,-0.06,0.08,0,0,0,-0.3,18.28,0,0,0,0,0,0,1,0,0
35780164,0,17181,1,8.21,-0.01,-0.01,0,9.68,-0.06,0.11,0,0,0.01,-0.34,18.29,0,0,0,0,0,0,1,0,0
35797209,0,17045,1,8.21,-0.01,-0.01,0,9.69,-0.03,0.12,0,0,0,-0.34,18.29,0,0,0,0,0,0,1,0,0
35814332,0,17123,1,8.22,-0.01,-0.01,0,9.68,-0.04,0.09,0,0,0,-0.35,18.29,0,0,0,0,0,0,1,0,0
35832090,0,17758,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.11,0,0,0,-0.37,18.29,0,0,0,0,0,0,1,0,0
35848862,0,16772,1,8.22,-0.01,-0.01,0,9.67,-0.06,0.11,0,0,0,-0.38,18.29,0,0,0,0,0,0,1,0,0
35865963,0,17101,1,8.22,-0.01,-0.01,0,9.67,-0.04,0.05,0,0,0,-0.4,18.28,0,0,0,0,0,0,1,0,0
35884656,0,18693,1,8.22,-0.01,-0.01,0,9.69,-0.06,0.11,0,0,0,-0.42,18.29,0,0,0,0,0,0,1,0,0
35902542,0,17886,1,8.21,-0.01,-0.01,0,9.67,-0.03,0.08,0,0,0,-0.39,18.29,0,0,0,0,0,0,1,0,0
35919254,0,16712,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.09,0,0,0,-0.39,18.29,0,0,0,0,0,0,1,0,0
35938269,0,19015,1,8.2,-0.01,-0.01,0,9.7,-0.05,0.09,0,0,0,-0.39,18.28,0,0,0,0,0,0,1,0,0
35955315,0,17046,1,8.22,-0.01,-0.01,0,9.65,-0.06,0.07,0,0,0,-0.41,18.3,0,0,0,0,0,0,1,0,0
35972437,0,17122,1,8.22,-0.01,-0.01,0,9.68,-0.06,0.1,0,0,0,-0.42,18.28,0,0,0,0,0,0,1,0,0
35989483,0,17046,1,8.21,-0.01,-0.01,0,9.67,-0.04,0.07,0,0,0,-0.41,18.29,0,0,0,0,0,0,1,0,0
36007311,0,17828,1,8.22,-0.01,-0.01,0,9.67,-0.05,0.09,0,0,0,-0.39,18.27,0,0,0,0,0,0,1,0,0
36024630,0,17319,1,8.22,-0.01,-0.01,0,9.65,-0.04,0.06,0,0,0,-0.39,18.27,0,0,0,0,0,0,1,0,0
36041322,0,16692,1,8.21,-0.01,-0.01,0,9.67,-0.04,0.11,0,0,0,-0.38,18.28,0,0,0,0,0,0,1,0,0
36059208,0,17886,1,8.21,-0.01,-0.01,0,9.7,-0.04,0.09,0,0,0,-0.38,18.28,0,0,0,0,0,0,1,0,0
36075988,0,16780,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.09,0,0,0,-0.38,18.28,0,0,0,0,0,0,1,0,0
36095743,0,19755,1,8.2,-0.01,-0.01,0,9.69,-0.04,0.12,0,0,0,-0.39,18.29,0,0,0,0,0,0,1,0,0
36113173,0,17430,1,8.2,-0.01,-0.01,0,9.65,-0.03,0.08,0,0,0,-0.37,18.29,0,0,0,0,0,0,1,0,0
36130185,0,17012,1,8.22,-0.01,-0.01,0,9.68,-0.05,0.1,0,0,0,-0.36,18.29,0,0,0,0,0,0,1,0,0
36147343,0,17158,1,8.2,-0.01,-0.01,0,9.66,-0.06,0.06,0,0,0,-0.37,18.28,0,0,0,0,0,0,1,0,0
36165678,0,18335,1,8.22,-0.01,-0.01,0,9.68,-0.03,0.07,0,0,0,-0.38,18.28,0,0,0,0,0,0,1,0,0
36182372,0,16694,1,8.21,-0.01,-0.01,0,9.64,-0.05,0.06,0,0,0,-0.37,18.28,0,0,0,0,0,0,1,0,0
36199607,0,17235,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.1,0,0,0,-0.37,18.28,0,0,0,0,0,0,1,0,0
36216708,0,17101,1,8.22,-0.01,-0.01,0,9.66,-0.02,0.08,0,0,0,-0.34,18.28,0,0,0,0,0,0,1,0,0
36234380,0,17672,1,8.22,-0.01,-0.01,0,9.68,-0.05,0.09,0,0,0,-0.33,18.28,0,0,0,0,0,0,1,0,0
36251537,0,17157,1,8.22,-0.01,-0.01,0,9.68,-0.05,0.1,0,0,0,-0.32,18.27,0,0,0,0,0,0,1,0,0
36268861,0,17324,1,8.2,-0.01,-0.01,0,9.67,-0.02,0.1,0,0,0,-0.28,18.27,0,0,0,0,0,0,1,0,0
36286229,0,17368,1,8.22,-0.01,-0.01,0,9.66,-0.05,0.07,0,0,0,-0.26,18.27,0,0,0,0,0,0,1,0,0
36304468,0,18239,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.08,0,0,0,-0.25,18.28,0,0,0,0,0,0,1,0,0
36322354,0,17886,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.1,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
36339046,0,16692,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.06,0,0,0,-0.22,18.28,0,0,0,0,0,0,1,0,0
36357839,0,18793,1,8.22,-0.01,-0.01,0,9.67,-0.06,0.09,0,0,0,-0.2,18.28,0,0,0,0,0,0,1,0,0
36374535,0,16696,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.1,0,0,0,-0.18,18.28,0,0,0,0,0,0,1,0,0
36391994,0,17459,1,8.2,-0.01,-0.01,0,9.65,-0.05,0.09,0,0,0,-0.16,18.28,0,0,0,0,0,0,1,0,0
36409095,0,17101,1,8.21,-0.01,-0.01,0,9.68,-0.05,0.09,0.01,0,0,-0.18,18.28,0,0,0,0,0,0,1,0,0
36427002,0,17907,1,8.21,-0.01,-0.01,0,9.69,-0.05,0.04,0,0,0,-0.15,18.27,0,0,0,0,0,0,1,0,0
36444184,0,17182,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.12,0,0,0,-0.12,18.27,0,0,0,0,0,0,1,0,0
36461409,0,17225,1,8.2,-0.01,-0.01,0,9.67,-0.05,0.08,0,0,0,-0.13,18.28,0,0,0,0,0,0,1,0,0
36478511,0,17102,1,8.2,-0.01,-0.01,0,9.66,-0.05,0.09,0,0,0,-0.13,18.28,0,0,0,0,0,0,1,0,0
36496363,0,17852,1,8.21,-0.01,-0.01,0,9.66,-0.05,0.1,0,0,0,-0.14,18.28,0,0,0,0,0,0,1,0,0
36513464,0,17101,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.04,0,0,0,-0.12,18.26,0,0,0,0,0,0,1,0,0
36530524,0,17060,1,8.22,-0.01,-0.01,0,9.69,-0.05,0.1,0,0,0,-0.12,18.27,0,0,0,0,0,0,1,0,0
36547388,0,16864,1,8.21,-0.01,-0.01,0,9.65,-0.05,0.09,0,0,0,-0.15,18.29,0,0,0,0,0,0,1,0,0
36565296,0,17908,1,8.2,-0.01,-0.01,0,9.67,-0.04,0.09,0,0,0,-0.15,18.29,0,0,0,0,0,0,1,0,0
36582398,0,17102,1,8.21,-0.01,-0.01,0,9.64,-0.04,0.09,0,0,0,-0.16,18.28,0,0,0,0,0,0,1,0,0
36599931,0,17533,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.04,0,0,0,-0.16,18.28,0,0,0,0,0,0,1,0,0
36617262,0,17331,1,8.21,-0.01,-0.01,0,9.67,-0.05,0.11,0,0,0,-0.19,18.29,0,0,0,0,0,0,1,0,0
36635445,0,18183,1,8.22,-0.01,-0.01,0,9.67,-0.04,0.08,0,0,0,-0.17,18.28,0,0,0,0,0,0,1,0,0
36654194,0,18749,1,8.22,-0.01,-0.01,0,9.69,-0.06,0.11,0,0,-0.01,-0.16,18.29,0,0,0,0,0,0,1,0,0
36671239,0,17045,1,8.22,-0.01,-0.01,0,9.67,-0.04,0.09,0,0,0,-0.17,18.28,0,0,0,0,0,0,1,0,0
36688713,0,17474,1,8.22,-0.01,-0.01,0,9.67,-0.06,0.08,0,0,0,-0.19,18.27,0,0,0,0,0,0,1,0,0
36705995,0,17282,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.1,0,0,0,-0.17,18.28,0,0,0,0,0,0,1,0,0
36724169,0,18174,1,8.21,-0.01,-0.01,0,9.68,-0.04,0.07,0,0,0,-0.14,18.28,0,0,0,0,0,0,1,0,0
